id_prescricao,cpf_paciente,nome_paciente,medicamento,codigo_medicamento,quantidade,data_prescricao
8101,97506813203,Pedro Lucas Souza,Dipirona,GHI789,2,2025-05-14
8102,86253479083,Vinicius Aragão,Paracetamol,GHI789,5,2025-05-11
8103,28613597068,Yuri da Conceição,Losartana,DEF456,2,2025-04-28
8104,53206478910,Raquel Peixoto,Paracetamol,JKL012,2,2025-04-26
8105,83564219773,Kamilly da Paz,Losartana,MNO345,5,2025-05-20
8106,63045982700,Luigi Ferreira,Dipirona,MNO345,1,2025-04-22
8107,40891326731,Mariana Souza,Dipirona,JKL012,4,2025-05-03
8108,82461035989,Thomas Costa,Dipirona,GHI789,5,2025-04-27
8109,43516982764,Luana Carvalho,Dipirona,JKL012,5,2025-05-16
8110,76184203940,Dra. Larissa Ramos,Amoxicilina,INV,-1,2025-04-21
8111,27915634070,Marcos Vinicius Moreira,Ibuprofeno,GHI789,2,2025-05-20
8112,76538210902,Nicole da Mata,Dipirona,GHI789,3,2025-05-15
8113,21340568780,Sra. Pietra Dias,Losartana,DEF456,2,2025-05-11
8114,91560428333,Sr. Erick Costela,Dipirona,DEF456,5,2025-05-09
8115,30857962159,Rafaela Costa,Ibuprofeno,GHI789,5,2025-05-15
8116,87953126419,Caio da Mota,Ibuprofeno,JKL012,4,2025-04-30
8117,42068937131,João Miguel Rodrigues,Losartana,GHI789,3,2025-04-26
8118,26038974113,João Lucas Mendes,Losartana,MNO345,5,2025-05-05
8119,123456789,André Cunha,Losartana,INV,-1,2025-04-30
8120,82901567312,Maria Sophia Ribeiro,Dipirona,ABC123,1,2025-05-19
8121,39251684782,Maria Vitória da Rocha,Dipirona,MNO345,1,2025-05-08
8122,60134295706,Ana Luiza Silva,Ibuprofeno,ABC123,2,2025-05-18
8123,69248750338,Thomas Pinto,Losartana,INV,-1,2025-05-04
8124,60248371940,Calebe da Conceição,Ibuprofeno,MNO345,3,2025-05-03
8125,85016794294,Larissa da Luz,Amoxicilina,ABC123,2,2025-05-02
8126,18437206987,Lívia Lopes,Dipirona,GHI789,5,2025-05-18
8127,97286351419,Milena Pinto,Dipirona,JKL012,2,2025-04-28
8128,45267098167,Sofia Lopes,Paracetamol,JKL012,1,2025-05-19
8129,30256917868,Isadora da Rocha,Dipirona,DEF456,2,2025-04-20
8130,38690547274,Kamilly Caldeira,Paracetamol,ABC123,1,2025-05-19
8131,69574310299,Gustavo da Cruz,Ibuprofeno,ABC123,3,2025-05-05
8132,4317586207,Lucas da Luz,Paracetamol,DEF456,3,2025-04-24
8133,36908412750,Luiz Miguel Silva,Losartana,GHI789,4,2025-04-27
8134,14359280670,Miguel Souza,Paracetamol,JKL012,4,2025-05-13
8135,34807956175,Maria Sophia da Mata,Amoxicilina,JKL012,5,2025-04-23
8136,72604918501,Isaac Campos,Amoxicilina,GHI789,5,2025-04-25
8137,94357068193,Natália Moreira,Dipirona,ABC123,5,2025-05-17
8138,81029543615,Sra. Olivia Dias,Dipirona,ABC123,4,2025-05-13
8139,64381270940,Isabella Farias,Paracetamol,JKL012,3,2025-04-21
8140,42860357190,Sr. Ian Pereira,Ibuprofeno,JKL012,1,2025-05-16
8141,15963784255,Valentina Almeida,Ibuprofeno,DEF456,5,2025-04-25
8142,97514308288,Bianca Costela,Ibuprofeno,DEF456,3,2025-05-16
8143,81264539070,Diego Alves,Dipirona,DEF456,2,2025-05-18
8144,76402513890,Catarina Campos,Paracetamol,DEF456,4,2025-05-20
8145,69875240338,Dra. Maysa Oliveira,Paracetamol,DEF456,1,2025-05-04
8146,26719830422,Srta. Maria Vitória Cunha,Paracetamol,ABC123,4,2025-05-11
8147,37268954000,Letícia Peixoto,Paracetamol,JKL012,5,2025-05-12
8148,42983176509,Mariane Pinto,Dipirona,DEF456,4,2025-04-30
8149,6859231777,Maria Luiza Lopes,Paracetamol,JKL012,1,2025-04-24
8150,18640359270,Joaquim Ribeiro,Losartana,JKL012,4,2025-05-12
8151,29701835441,Marcos Vinicius Nascimento,Dipirona,GHI789,5,2025-04-24
8152,14856392719,Dra. Olivia Lopes,Amoxicilina,GHI789,2,2025-05-15
8153,56103897203,Dr. Marcos Vinicius das Neves,Dipirona,DEF456,2,2025-04-24
8154,26715094306,Emanuel Lopes,Ibuprofeno,JKL012,5,2025-05-20
8155,31608425762,Diogo Cardoso,Dipirona,DEF456,4,2025-05-02
8156,123456789,Luiz Henrique Farias,Amoxicilina,INV,-1,2025-05-13
8157,20386714517,Ana Vitória Novaes,Paracetamol,DEF456,1,2025-05-15
8158,2459187360,Maria Julia Souza,Paracetamol,DEF456,4,2025-04-24
8159,85913064224,Bruno Araújo,Amoxicilina,GHI789,5,2025-04-20
8160,30465879101,Ryan Mendes,Paracetamol,ABC123,5,2025-04-26
8161,19237680422,Francisco da Paz,Amoxicilina,MNO345,4,2025-04-23
8162,31047526999,Juan da Cunha,Amoxicilina,ABC123,4,2025-05-10
8163,86125740307,Luigi Lopes,Losartana,DEF456,1,2025-05-01
8164,69870453210,Brenda Campos,Paracetamol,GHI789,4,2025-05-11
8165,25140387905,Cauã da Cruz,Losartana,JKL012,5,2025-05-02
8166,56183074993,Maria Cecília Sales,Dipirona,DEF456,3,2025-05-10
8167,123456789,Sra. Rafaela Farias,Dipirona,INV,-1,2025-05-15
8168,21650783930,Srta. Beatriz das Neves,Losartana,JKL012,4,2025-05-15
8169,89347126519,Pietra Cardoso,Dipirona,DEF456,5,2025-04-25
8170,16340752934,Lucas Araújo,Paracetamol,MNO345,4,2025-04-24
8171,59674032134,João Vitor Barbosa,Losartana,GHI789,1,2025-04-30
8172,64720159370,Gabriel Gomes,Paracetamol,JKL012,1,2025-05-14
8173,5672931499,Srta. Sarah Rodrigues,Paracetamol,MNO345,4,2025-04-26
8174,34596178020,Esther Viana,Ibuprofeno,DEF456,3,2025-05-02
8175,80934571600,Sra. Maria Vitória Vieira,Ibuprofeno,GHI789,1,2025-04-26
8176,34208976500,Maria Sophia Teixeira,Dipirona,MNO345,4,2025-05-05
8177,78651402317,Miguel da Cunha,Dipirona,JKL012,2,2025-04-29
8178,34598162791,Pedro Miguel Carvalho,Amoxicilina,GHI789,4,2025-05-01
8179,37809126512,Dr. Heitor Jesus,Losartana,MNO345,1,2025-04-28
8180,29071863450,Luiz Otávio Moreira,Ibuprofeno,ABC123,2,2025-04-20
8181,51760932434,Arthur Moura,Losartana,MNO345,4,2025-04-25
8182,73845026910,Maria Eduarda Lima,Dipirona,GHI789,2,2025-04-22
8183,31456892070,Maria Julia Oliveira,Amoxicilina,MNO345,5,2025-05-14
8184,65384071290,Lorenzo da Cruz,Dipirona,JKL012,5,2025-04-23
8185,74528019620,Caroline Rodrigues,Paracetamol,DEF456,3,2025-05-14
8186,20914637878,Gustavo Campos,Paracetamol,ABC123,5,2025-05-08
8187,63487905256,Yasmin da Mata,Dipirona,DEF456,4,2025-05-21
8188,56230841762,João Pedro Fogaça,Losartana,MNO345,3,2025-05-19
8189,36812740969,Danilo Cardoso,Paracetamol,MNO345,1,2025-04-21
8190,25496081785,Emilly Barbosa,Amoxicilina,MNO345,2,2025-05-17
8191,74906528120,Rafaela Dias,Paracetamol,INV,-1,2025-04-28
8192,6973458157,Enzo Gabriel da Paz,Ibuprofeno,ABC123,5,2025-05-08
8193,1648729576,Sra. Raquel Pinto,Losartana,GHI789,5,2025-05-01
8194,56182973021,Lucas Azevedo,Paracetamol,MNO345,1,2025-05-05
8195,39160487593,Francisco Barros,Ibuprofeno,GHI789,1,2025-05-16
8196,50417296894,Dr. Vitor Hugo Rodrigues,Amoxicilina,JKL012,5,2025-05-17
8197,123456789,Srta. Emilly Gonçalves,Ibuprofeno,INV,-1,2025-04-21
8198,10589324705,Dr. Kaique Viana,Amoxicilina,ABC123,5,2025-05-18
8199,41637829582,João Lucas da Cunha,Ibuprofeno,JKL012,5,2025-05-11
8200,70538916230,Vicente Almeida,Paracetamol,ABC123,3,2025-05-17
8201,93518426737,Lorena Fernandes,Amoxicilina,JKL012,5,2025-05-08
8202,46980213598,Mirella Monteiro,Amoxicilina,DEF456,2,2025-05-04
8203,69520138498,Esther Moreira,Ibuprofeno,JKL012,4,2025-05-16
8204,53862704190,Sofia das Neves,Paracetamol,ABC123,1,2025-05-07
8205,48235609738,Elisa Nogueira,Paracetamol,INV,-1,2025-04-25
8206,31025847644,Sr. Danilo Barros,Ibuprofeno,DEF456,3,2025-05-08
8207,13078456226,Maria Vitória Monteiro,Amoxicilina,DEF456,4,2025-04-21
8208,19562378446,Dra. Nicole Souza,Amoxicilina,DEF456,3,2025-05-13
8209,91845706366,Sr. Enrico da Mota,Paracetamol,JKL012,3,2025-05-14
8210,84196250785,Murilo Campos,Losartana,DEF456,3,2025-05-17
8211,29760183404,Vinicius Novaes,Ibuprofeno,DEF456,3,2025-05-10
8212,24986310542,Sr. Davi Lucca Rocha,Losartana,MNO345,2,2025-05-21
8213,40168573253,Pedro Nogueira,Amoxicilina,ABC123,4,2025-04-24
8214,6713842526,Alana Campos,Paracetamol,MNO345,5,2025-04-22
8215,10352697407,Srta. Rebeca Pereira,Dipirona,ABC123,4,2025-05-12
8216,90584167202,Kevin da Mata,Ibuprofeno,GHI789,1,2025-05-15
8217,39804712687,Luigi Cardoso,Ibuprofeno,GHI789,3,2025-05-15
8218,2839754665,Lavínia Pereira,Dipirona,MNO345,2,2025-04-25
8219,85097416201,Luiz Fernando Rezende,Losartana,JKL012,1,2025-04-25
8220,91038264570,Igor da Luz,Dipirona,JKL012,3,2025-04-27
8221,16352049842,Lorenzo Vieira,Dipirona,MNO345,3,2025-04-21
8222,75491623873,Luiz Miguel Oliveira,Dipirona,DEF456,1,2025-04-30
8223,36982475000,Mariane Costa,Losartana,GHI789,2,2025-05-12
8224,87021654901,Heitor Cunha,Paracetamol,DEF456,2,2025-05-02
8225,82609413505,Thiago Correia,Paracetamol,JKL012,4,2025-04-20
8226,35986201442,Srta. Eduarda Souza,Dipirona,JKL012,1,2025-05-05
8227,4138962778,Stephany Lima,Paracetamol,MNO345,1,2025-05-10
8228,71596403225,Dra. Catarina Lima,Amoxicilina,GHI789,4,2025-05-21
8229,76508219359,Marina Barbosa,Dipirona,ABC123,1,2025-05-12
8230,67451930866,Vitor Nogueira,Dipirona,DEF456,5,2025-04-21
8231,5428967374,Emilly Jesus,Losartana,DEF456,4,2025-05-14
8232,91720543879,Ana Vitória Sales,Amoxicilina,DEF456,2,2025-05-04
8233,36921480704,Mirella Lima,Paracetamol,MNO345,2,2025-05-08
8234,72183409541,Maria Sophia Correia,Dipirona,GHI789,5,2025-04-23
8235,65043271906,Paulo Moreira,Paracetamol,MNO345,2,2025-05-10
8236,95068347175,Júlia Ferreira,Dipirona,JKL012,5,2025-05-05
8237,95061748301,Maria Cecília Sales,Amoxicilina,ABC123,4,2025-04-30
8238,19468237087,Antônio Gomes,Ibuprofeno,JKL012,3,2025-05-05
8239,61094357243,João Miguel Souza,Losartana,DEF456,4,2025-04-30
8240,64138957219,Luiza da Mata,Amoxicilina,ABC123,5,2025-05-09
8241,10246538970,Enrico Moraes,Paracetamol,MNO345,3,2025-05-15
8242,59728643047,Pedro Lucas Fernandes,Amoxicilina,DEF456,1,2025-05-15
8243,25913674006,Luna Souza,Dipirona,DEF456,5,2025-05-21
8244,5471368975,Sra. Milena Campos,Paracetamol,ABC123,5,2025-04-23
8245,61570942811,Ana Luiza Farias,Dipirona,MNO345,4,2025-05-12
8246,12547839032,Luigi Moraes,Paracetamol,JKL012,5,2025-05-20
8247,85217634928,Isabelly Silveira,Ibuprofeno,JKL012,4,2025-04-27
8248,19463580700,Kamilly Moraes,Ibuprofeno,ABC123,1,2025-05-08
8249,26835491728,Felipe da Rosa,Dipirona,GHI789,4,2025-05-05
8250,94160835775,Rebeca Moraes,Amoxicilina,MNO345,2,2025-05-19
8251,56187043235,Pietra da Luz,Ibuprofeno,ABC123,5,2025-05-01
8252,3186279577,João Guilherme Teixeira,Losartana,GHI789,2,2025-05-10
8253,70812564308,Larissa Castro,Losartana,ABC123,1,2025-05-15
8254,9634852700,Luiza Fogaça,Losartana,GHI789,5,2025-04-24
8255,94507683157,Arthur Pinto,Ibuprofeno,GHI789,4,2025-04-20
8256,69350148242,Dra. Bruna Viana,Amoxicilina,ABC123,1,2025-05-10
8257,4983561242,Benjamin Dias,Ibuprofeno,DEF456,4,2025-04-21
8258,86032175480,Diego Oliveira,Losartana,JKL012,4,2025-05-21
8259,71694803520,Luiz Gustavo Ferreira,Ibuprofeno,INV,-1,2025-04-20
8260,87450391600,Milena Gonçalves,Amoxicilina,DEF456,2,2025-04-25
8261,87495123664,Sr. Lucas Moraes,Amoxicilina,ABC123,4,2025-05-11
8262,50281637903,Elisa Monteiro,Losartana,DEF456,1,2025-04-25
8263,10548326924,Juliana Porto,Dipirona,MNO345,3,2025-04-25
8264,19234568737,Beatriz da Rocha,Paracetamol,GHI789,4,2025-05-08
8265,69857214002,Pietra Moraes,Losartana,ABC123,3,2025-04-28
8266,19584632728,Larissa Cunha,Ibuprofeno,ABC123,3,2025-04-29
8267,75013849241,Carolina Alves,Paracetamol,ABC123,1,2025-04-28
8268,32168974519,Paulo Cunha,Ibuprofeno,DEF456,3,2025-05-01
8269,41835602762,Sabrina Moraes,Ibuprofeno,GHI789,2,2025-05-17
8270,68074239187,Dra. Maria Luiza da Conceição,Losartana,DEF456,1,2025-04-28
8271,84129375628,Giovanna Rocha,Amoxicilina,ABC123,3,2025-04-28
8272,53624078992,Yago Fogaça,Amoxicilina,DEF456,5,2025-05-06
8273,64032791570,Sra. Alexia Araújo,Losartana,JKL012,4,2025-04-24
8274,7365248947,Bianca Nascimento,Ibuprofeno,ABC123,2,2025-04-20
8275,95407831600,Ian Costa,Losartana,JKL012,5,2025-05-06
8276,14658920794,Dr. Benício Moraes,Dipirona,JKL012,1,2025-04-25
8277,5791236859,Ana Beatriz Ribeiro,Paracetamol,JKL012,5,2025-05-13
8278,59043126870,Cauã Fogaça,Dipirona,GHI789,1,2025-04-20
8279,76318459219,Isis Almeida,Ibuprofeno,DEF456,4,2025-05-08
8280,91374086584,Sofia Rodrigues,Paracetamol,ABC123,4,2025-05-18
8281,75246039161,João Guilherme Caldeira,Amoxicilina,ABC123,3,2025-05-01
8282,54968072392,Emanuella Oliveira,Losartana,GHI789,1,2025-05-04
8283,82543197079,Sra. Isabella Melo,Losartana,GHI789,2,2025-05-13
8284,40159267307,Srta. Rafaela Gomes,Dipirona,JKL012,3,2025-05-09
8285,20173468535,Pedro Henrique Novaes,Paracetamol,GHI789,4,2025-05-15
8286,96018735466,Calebe Cardoso,Dipirona,GHI789,3,2025-05-18
8287,98516270467,Gabrielly Gonçalves,Losartana,JKL012,2,2025-04-22
8288,5926431824,Srta. Milena Moreira,Paracetamol,GHI789,1,2025-05-21
8289,43279851637,Gustavo Henrique Silveira,Dipirona,ABC123,2,2025-04-21
8290,83614297004,Srta. Amanda Silveira,Amoxicilina,ABC123,1,2025-04-29
8291,40762193506,Dr. Rodrigo Rezende,Ibuprofeno,ABC123,1,2025-05-18
8292,26307845929,Thiago da Rocha,Dipirona,INV,-1,2025-05-16
8293,95210763803,João Vitor Duarte,Dipirona,MNO345,5,2025-05-08
8294,74061592858,Dr. Nicolas Pires,Losartana,GHI789,2,2025-04-21
8295,80592163415,Thiago Rocha,Ibuprofeno,DEF456,5,2025-04-29
8296,79628150430,Dra. Marcela Sales,Losartana,GHI789,2,2025-04-25
8297,15276839409,Kamilly Mendes,Ibuprofeno,MNO345,2,2025-05-13
8298,43012685707,Ana Julia da Mota,Ibuprofeno,MNO345,5,2025-05-15
8299,37618452946,Caio Sales,Dipirona,DEF456,3,2025-05-13
8300,36472580162,Esther da Rocha,Dipirona,MNO345,3,2025-05-04
8301,18349602589,Marina Pires,Dipirona,MNO345,4,2025-05-13
8302,74532801680,Diogo Moura,Amoxicilina,INV,-1,2025-04-22
8303,20468539700,Yago da Rosa,Paracetamol,ABC123,1,2025-05-16
8304,123456789,Guilherme Freitas,Ibuprofeno,INV,-1,2025-05-12
8305,37605189400,Luana Azevedo,Losartana,DEF456,2,2025-04-26
8306,25406718967,Eloah Araújo,Ibuprofeno,MNO345,3,2025-05-05
8307,63907418557,Valentina Ferreira,Amoxicilina,DEF456,5,2025-04-29
8308,41209867303,Brenda Fogaça,Paracetamol,GHI789,1,2025-04-27
8309,82906417530,Maria Alice Freitas,Amoxicilina,MNO345,2,2025-04-24
8310,59032741888,Srta. Maria Eduarda Azevedo,Dipirona,JKL012,2,2025-05-11
8311,73456809166,João Gabriel da Paz,Losartana,GHI789,1,2025-05-04
8312,59408671384,Vitor Hugo Mendes,Amoxicilina,GHI789,4,2025-05-20
8313,4263857992,Dr. Pedro da Conceição,Ibuprofeno,DEF456,5,2025-05-07
8314,59214608776,Fernando Barbosa,Ibuprofeno,ABC123,2,2025-05-04
8315,89651274085,Luiz Otávio Aragão,Ibuprofeno,ABC123,1,2025-05-14
8316,25408397629,Helena da Mata,Amoxicilina,DEF456,5,2025-05-11
8317,46875310910,Lavínia Azevedo,Amoxicilina,MNO345,2,2025-05-09
8318,60718429567,Sr. Luiz Fernando Costa,Amoxicilina,JKL012,3,2025-05-10
8319,36290481533,Bernardo Martins,Amoxicilina,MNO345,5,2025-04-21
8320,36408571271,Mariane Fogaça,Paracetamol,ABC123,3,2025-05-21
8321,70261849549,Alana Cardoso,Amoxicilina,ABC123,2,2025-05-13
8322,20173596886,Elisa Pinto,Amoxicilina,GHI789,1,2025-05-01
8323,48160972369,Bruno da Conceição,Dipirona,JKL012,4,2025-05-12
8324,85316092759,Henrique Gonçalves,Paracetamol,JKL012,5,2025-04-26
8325,91638027595,Pedro Lucas Cardoso,Ibuprofeno,JKL012,2,2025-04-23
8326,61054387290,Isabelly Novaes,Ibuprofeno,JKL012,4,2025-05-07
8327,2314567943,Srta. Rebeca Ferreira,Amoxicilina,MNO345,1,2025-04-28
8328,123456789,Ana Moura,Losartana,INV,-1,2025-04-29
8329,75691032461,Sra. Emilly Cunha,Ibuprofeno,DEF456,1,2025-05-12
8330,40825963133,Maria Julia Mendes,Paracetamol,JKL012,1,2025-04-29
8331,53904162799,Leandro Ramos,Paracetamol,JKL012,5,2025-04-24
8332,8149736557,Gabrielly Moreira,Paracetamol,MNO345,4,2025-05-10
8333,63918704548,Yago Nascimento,Paracetamol,JKL012,4,2025-04-23
8334,3781962431,Luiz Miguel Fogaça,Losartana,JKL012,2,2025-05-20
8335,16539047800,Lavínia Dias,Dipirona,DEF456,4,2025-05-03
8336,50961827386,Ana Teixeira,Ibuprofeno,DEF456,4,2025-05-07
8337,30618954775,Dr. Igor Araújo,Amoxicilina,MNO345,1,2025-05-11
8338,7386145217,Diogo Correia,Dipirona,DEF456,4,2025-05-20
8339,31982460598,Natália Porto,Dipirona,JKL012,3,2025-05-11
8340,31574960857,Matheus Nascimento,Losartana,ABC123,5,2025-05-11
8341,54306729800,Letícia Viana,Paracetamol,JKL012,5,2025-04-27
8342,48190357204,Pietra Fernandes,Paracetamol,GHI789,4,2025-05-15
8343,14576023934,Joaquim Silveira,Amoxicilina,DEF456,1,2025-05-18
8344,49380257104,Luana Jesus,Paracetamol,GHI789,5,2025-05-21
8345,56742981300,Melissa Pereira,Losartana,ABC123,3,2025-05-11
8346,95163248782,Dr. Rafael Viana,Paracetamol,ABC123,3,2025-05-15
8347,32098657447,Murilo Monteiro,Ibuprofeno,JKL012,3,2025-05-06
8348,17524809379,Murilo Araújo,Losartana,ABC123,5,2025-05-01
8349,9157382603,Caroline Caldeira,Losartana,JKL012,2,2025-05-21
8350,4751982397,Luna Silva,Amoxicilina,ABC123,1,2025-05-17
8351,68527301407,Gustavo Sales,Paracetamol,JKL012,2,2025-05-01
8352,9718532668,Isabel Freitas,Dipirona,JKL012,3,2025-05-16
8353,3579268112,Dr. Lucas Gabriel Rodrigues,Ibuprofeno,GHI789,3,2025-05-04
8354,72456183053,Sra. Luiza Moraes,Dipirona,MNO345,1,2025-04-25
8355,46239510815,Bianca Moraes,Paracetamol,GHI789,2,2025-05-15
8356,16985207430,Manuela Cavalcanti,Amoxicilina,GHI789,4,2025-05-19
8357,50824961315,Elisa Araújo,Amoxicilina,GHI789,1,2025-04-21
8358,34916807510,Augusto Gonçalves,Amoxicilina,INV,-1,2025-05-06
8359,17029853695,Dra. Gabrielly Ramos,Ibuprofeno,GHI789,3,2025-05-07
8360,90738624500,Mirella Viana,Ibuprofeno,DEF456,2,2025-05-16
8361,46932508729,Maria Sophia Santos,Paracetamol,ABC123,4,2025-04-22
8362,50763821462,Maria Clara Barros,Ibuprofeno,DEF456,5,2025-05-18
8363,19578034288,Sr. Carlos Eduardo Campos,Ibuprofeno,DEF456,2,2025-05-13
8364,43095186215,Igor Oliveira,Paracetamol,ABC123,4,2025-04-30
8365,53864079292,Dr. João Felipe Mendes,Dipirona,INV,-1,2025-05-19
8366,7154936800,Felipe Pinto,Amoxicilina,MNO345,4,2025-05-16
8367,58096217402,Rafael Barbosa,Ibuprofeno,MNO345,4,2025-05-06
8368,92874305197,Isaac Porto,Dipirona,GHI789,1,2025-05-10
8369,123456789,Dr. Vitor Hugo da Mata,Amoxicilina,INV,-1,2025-05-18
8370,97158340600,Samuel Ferreira,Amoxicilina,ABC123,4,2025-05-10
8371,65231407925,Ana Luiza Porto,Losartana,ABC123,3,2025-04-30
8372,89126374013,Ana Júlia Teixeira,Amoxicilina,MNO345,2,2025-05-21
8373,75198240630,Maria Alice Viana,Amoxicilina,MNO345,4,2025-05-21
8374,75692401894,Renan Rezende,Losartana,JKL012,3,2025-04-25
8375,35468201771,Srta. Maria Sophia Silveira,Dipirona,INV,-1,2025-05-01
8376,37415680235,Alexia Porto,Paracetamol,MNO345,4,2025-05-01
8377,37026849131,Breno Vieira,Ibuprofeno,DEF456,3,2025-04-26
8378,68723495065,Leandro Pires,Paracetamol,JKL012,2,2025-05-05
8379,40521938732,Sr. Juan Almeida,Ibuprofeno,MNO345,3,2025-05-21
8380,10356489205,Milena Castro,Amoxicilina,INV,-1,2025-04-23
8381,64953108701,Luiz Fernando Lima,Dipirona,ABC123,3,2025-05-11
8382,42968570102,Catarina Aragão,Dipirona,DEF456,2,2025-04-28
8383,72531406808,Lívia Monteiro,Amoxicilina,DEF456,4,2025-05-19
8384,8653721444,Beatriz Vieira,Ibuprofeno,MNO345,3,2025-05-18
8385,43160527808,Mariana da Paz,Paracetamol,MNO345,2,2025-05-20
8386,76240983500,Maria Cecília Martins,Dipirona,DEF456,4,2025-05-04
8387,80195724305,Leandro da Cunha,Dipirona,JKL012,1,2025-04-30
8388,85926371473,Guilherme Souza,Ibuprofeno,ABC123,2,2025-05-13
8389,18037492613,Vitor Hugo Martins,Dipirona,JKL012,5,2025-05-06
8390,67528430153,Isabel Moraes,Amoxicilina,JKL012,3,2025-05-14
8391,76983025121,Gustavo Monteiro,Dipirona,DEF456,4,2025-04-28
8392,71450263925,Maria Sophia Cardoso,Paracetamol,ABC123,5,2025-05-18
8393,74612950399,Pietro Nunes,Losartana,MNO345,4,2025-05-03
8394,16824930598,Theo das Neves,Amoxicilina,JKL012,3,2025-05-16
8395,75213604862,Marcela Freitas,Dipirona,ABC123,5,2025-05-05
8396,17302594643,João Ferreira,Ibuprofeno,MNO345,2,2025-05-20
8397,78961034510,Emanuel Rocha,Losartana,MNO345,2,2025-05-17
8398,123456789,Miguel Ferreira,Paracetamol,INV,-1,2025-04-29
8399,7941628350,Cecília Castro,Dipirona,JKL012,5,2025-05-12
8400,85320617453,Helena Viana,Losartana,DEF456,1,2025-04-28
8401,123456789,Yasmin Silva,Paracetamol,INV,-1,2025-05-20
8402,36174820580,Diogo Ribeiro,Amoxicilina,JKL012,5,2025-04-22
8403,73608951202,Marcela Freitas,Losartana,ABC123,5,2025-04-22
8404,31829657437,Leandro Viana,Losartana,ABC123,2,2025-05-20
8405,123456789,Dr. Paulo Araújo,Losartana,INV,-1,2025-05-03
8406,56478319237,Diogo Oliveira,Paracetamol,JKL012,4,2025-05-10
8407,91467832537,Luiz Felipe Alves,Losartana,DEF456,5,2025-04-23
8408,81530762480,Amanda da Rosa,Ibuprofeno,MNO345,5,2025-04-22
8409,45371029699,Maria Eduarda Fogaça,Ibuprofeno,JKL012,3,2025-05-11
8410,46809725130,João Felipe Vieira,Amoxicilina,MNO345,2,2025-05-06
8411,16934058739,Dr. Otávio Costela,Losartana,JKL012,1,2025-04-25
8412,62739580177,Srta. Manuela Alves,Ibuprofeno,DEF456,5,2025-04-24
8413,38756094175,Marcela Teixeira,Losartana,DEF456,4,2025-05-19
8414,74105286994,Sra. Ana Sales,Losartana,GHI789,4,2025-04-28
8415,61420583905,Fernanda Moura,Ibuprofeno,JKL012,3,2025-04-30
8416,14726935828,Emanuella Martins,Dipirona,DEF456,5,2025-05-17
8417,31572980460,Isaac Campos,Amoxicilina,JKL012,1,2025-05-10
8418,18947026387,Rafaela Dias,Amoxicilina,DEF456,1,2025-05-06
8419,63195278030,Ana Vitória Almeida,Dipirona,MNO345,3,2025-05-07
8420,56219307895,Sra. Helena Farias,Paracetamol,JKL012,5,2025-04-28
8421,26084137903,Srta. Sophia Costela,Dipirona,GHI789,1,2025-05-12
8422,86759023102,Augusto das Neves,Dipirona,DEF456,2,2025-05-16
8423,26490751399,Dr. Benício Azevedo,Ibuprofeno,MNO345,1,2025-04-23
8424,96372548038,Marcos Vinicius Vieira,Amoxicilina,DEF456,4,2025-04-20
8425,69273014534,Fernanda Pinto,Dipirona,JKL012,5,2025-05-21
8426,41253890714,Maria Sophia Ramos,Dipirona,MNO345,1,2025-05-09
8427,81064593739,Sr. Davi Cavalcanti,Ibuprofeno,ABC123,4,2025-04-27
8428,58102436905,João Lucas Araújo,Losartana,MNO345,3,2025-05-18
8429,36714085290,Lara da Rocha,Dipirona,ABC123,1,2025-05-14
8430,98314762040,Dr. Augusto Oliveira,Paracetamol,DEF456,4,2025-05-02
8431,96587021476,Dr. Augusto Jesus,Paracetamol,GHI789,2,2025-05-16
8432,68139247537,Manuela Castro,Dipirona,DEF456,4,2025-05-02
8433,14926730804,Maria Fernanda Vieira,Dipirona,MNO345,4,2025-05-12
8434,43695802189,Srta. Emilly Freitas,Amoxicilina,GHI789,1,2025-05-05
8435,93062147822,Levi Ribeiro,Losartana,GHI789,3,2025-05-04
8436,79450268185,Sra. Isadora Cardoso,Losartana,GHI789,4,2025-05-17
8437,24391608570,Fernanda Novaes,Ibuprofeno,JKL012,3,2025-04-25
8438,14286039722,Vitor Jesus,Losartana,JKL012,3,2025-05-18
8439,17345268071,Rebeca das Neves,Losartana,JKL012,1,2025-05-15
8440,89613042598,Manuela Viana,Amoxicilina,GHI789,2,2025-05-13
8441,83562410905,Igor Cunha,Dipirona,ABC123,4,2025-05-19
8442,67412039822,Juan Barbosa,Losartana,MNO345,5,2025-05-11
8443,65103729407,Rodrigo Aragão,Dipirona,JKL012,5,2025-04-27
8444,50327491680,Luiz Miguel da Costa,Dipirona,MNO345,2,2025-04-25
8445,53076928465,Sra. Letícia Costela,Paracetamol,JKL012,2,2025-05-04
